"Data Source Retrieval Date","Data Release Version Date","Data Release Description and Version Number","Study Reference Number","Study Name","Location or Station ID","Job Task or Place","Additional Exposure Info","Interpretive Sample ID","Analytical Sample ID","Laboratory Sample ID","Sample Date","Pump Configuration","Pre-Calibration Flow Rate","Post-Calibration Flow Rate","Flow Rate Unit","Pump Period","Sample Period","Period Unit","Pump ID","Dry Calibrator Serial No","Sample Type","Field Matrix","Field Sample Material","Chemical Name","Chemical Code","Chemical Type","Concentration","Unit","Qualifiers","Validation Level","Nondetect Flag","Analytical Method","Date Analyzed","Lab","Sample Comment","Method of Decontamination","Cleaning Product","Cleaning Product Other Description","Surface Area Covered","Respirator Half","Respirator Full","Respirator SCBA","Respirator Airline","Respirator Mask","Respirator None","Respirator Other Description","Cartridge p100","Cartridge ov","Cartridge Other","Cartridge Other Description","Hands Cotton","Hands Leather","Hands Abrasion","Hands Nitrile","Hands Nitrile Type","Hands PVC","Hands PVC Type","Hands Other","Hands Other Description","Hands None","Feet Steel","Feet Leather","Feet Rubber","Feet Covers","Feet None","Feet Other","Feet Other Description","Hearing Plugs","Hearing Plugs Type","Hearing Muffs","Hearing Muffs_type","Hearing None","Hearing Other","Hearing Other Description","Eyes Glasses","Eyes Goggles","Eyes Shield","Eyes None","Eyes Other","Eyes Other Description","Head Hat","Body Frc","Body Apron","Body Sleeves","Body Pants","Body None","Body Visible","Barrier Suit","Body Impervious Suit","Body Waders","Body Other","Body Other Type"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Detailed Vessel Decon","","548650","548650","","2010-09-19","cyclone","1642","1658","mL/min","706","702","min","827899","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.088","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","DMI 500","50% to 74%","N","N","N","N","N","Y","","N","N","Y","N/A","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","N","","N","","Y","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","546255","546255","","2010-09-08","tp","1613","1574","mL/min","320","432","min","917575","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.2","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","PES 51 Oil Release Agent","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","Y","","N","","N","N","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","546264","546264","","2010-09-15","tp","2016","2017","mL/min","633","632","min","917575","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","OMI-500","<10%","N","N","N","N","Y","N","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","Y","N","N","","Y","Ear","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","547263","547263","","2010-09-08","cyclone","2084","2116","mL/min","353","420","min","827899","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.13","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","PES 51 Oil Release Agent","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","Y","","N","","N","N","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","547265","547265","","2010-09-13","cyclone","1598","1579","mL/min","499","598","min","827899","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.13","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi) and Hand Scrubbing","Other","","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","Y","N","N","","Y","Ear","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548136","548136","","2010-10-05","tp","1996","1963","mL/min","637","637","min","827899","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.21","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi) and Hand Scrubbing","Other","OMI 500","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","Y","N","Y","N","N","N","","N","","N","","Y","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548140","548140","","2010-10-03","tp","2026","1991","mL/min","536","533","min","799957","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.34","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","OMI500","50% to 74%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","Y","N","Y","Y","N","N","","Y","ear","N","","N","N","","Y","Y","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548141","548141","","2010-10-03","tp","1971","1941","mL/min","659","630","min","799957","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.18","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi) and Hand Scrubbing","Other","OMI 500","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","N","","N","","Y","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548142","548142","","2010-10-04","tp","1642","1704","mL/min","503","630","min","827899","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi) and Hand Scrubbing","Other","OMI 500","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","Y","N","Y","N","N","N","","N","","N","","Y","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548145","548145","","2010-10-05","tp","2008","1969","mL/min","529","528","min","827899","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.25","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi) and Hand Scrubbing","Other","OMI 500","10% to 24%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","Y","N","Y","Y","N","N","","N","","N","","N","N","","Y","Y","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548147","548147","","2010-10-02","tp","2022","1981","mL/min","290","475","min","917575","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.24","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi) and Hand Scrubbing","Other","OMI 500","<10%","N","Y","N","N","N","N","","N","Y","N","","N","N","N","Y","","N","","Y","Latex","N","N","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548148","548148","","2010-10-04","tp","1983","1973","mL/min","400","566","min","799957","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.18","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (<100psi)","Other","OMI500| windex","10% to 24%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","latex","N","Y","N","Y","Y","N","N","","N","","N","","N","N","","Y","Y","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548179","548179","","2010-09-18","tp","2006","2023","mL/min","600","630","min","917575","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.092","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi) and Hand Scrubbing","Other","OMI-500","10% to 24%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","Y","N","Y","Y","N","N","","N","","N","","N","N","","Y","Y","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548620","548620","","2010-10-03","cyclone","1610","1602","mL/min","458","630","min","917385","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.14","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi) and Hand Scrubbing","Other","OMI 500","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","N","","N","","Y","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548623","548623","","2010-10-04","cyclone","1665","1604","mL/min","575","579","min","827899","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.11","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","OMI500","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","latex","N","Y","N","Y","Y","N","N","","N","","N","","N","N","","Y","Y","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548624","548624","","2010-10-02","cyclone","1609","1658","mL/min","491","565","min","827899","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi) and Hand Scrubbing","Other","OMI 500","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","N","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548627","548627","","2010-10-04","cyclone","2016","2050","mL/min","632","630","min","799957","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.078","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi) and Hand Scrubbing","Other","OMI 500","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","Y","N","Y","N","N","N","","N","","N","","Y","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548628","548628","","2010-10-08","cyclone","1622","1657","mL/min","500","635","min","799957","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","Y","N","Y","N","N","N","","N","","N","","N","N","","N","Y","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548648","548648","","2010-10-05","cyclone","1605","1573","mL/min","652","652","min","799957","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi) and Hand Scrubbing","Other","OMI 500","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","Y","N","Y","N","N","N","","N","","N","","Y","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","548665","548665","","2010-10-06","cyclone","1600","1595","mL/min","507","588","min","799957","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi) and Hand Scrubbing","Other","OMI 500","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","Y","N","Y","Y","N","N","","Y","ear","N","","N","N","","Y","Y","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","553110","553110","","2010-10-08","tp","2026","2007","mL/min","621","630","min","827899","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.34","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","OMI 500","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","Y","N","Y","N","N","N","","N","","N","","N","N","","N","Y","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","553112","553112","","2010-10-11","tp","2041","2035","mL/min","501","553","min","79957","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.11","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi) and Hand Scrubbing","Other","OMI 500","10% to 24%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","Y","N","N","Y","N","N","","N","","N","","Y","N","","N","Y","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","553116","553116","","2010-10-06","tp","1602","1616","mL/min","616","620","min","799957","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.2","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi) and Hand Scrubbing","Other","OMI 500","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","Y","N","Y","N","N","N","","N","","N","","Y","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","553117","553117","","2010-10-10","tp","1993","1991","mL/min","336","396","min","827899","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.22","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","OMI 500","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","","N","N","N","Y","N","N","N","","N","","N","","Y","N","","N","Y","N","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","553120","553120","","2010-10-08","tp","2019","2038","mL/min","387","568","min","827889","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.54","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","Misld Soaps; OMI - 500","10% to 24%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","Y","N","Y","Y","N","N","","Y","EAR","N","","N","N","","Y","Y","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Amelia","Equipment Decon","","553121","553121","","2010-10-07","tp","2009","2054","mL/min","648","645","min","827899","102484","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.41","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","OMI-500","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","Y","Latex","N","Y","N","Y","N","N","N","","N","","N","","Y","N","","N","Y","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
